"Duration","Start Time","Profile Name","Country","Bookmark","Latest Bookmark","Supplemental Video Type","Attributes","Device Type","Title"
"00:00:13","2021-09-06 11:45:16","Fiona","TW (Taiwan)","00:00:13","Not latest view","","Autoplayed: user action: None; ","Netflix Windows App - Cadmium Windows Mobile","Law School: Season 1: Episode 5 (Episode 5)"
"00:43:30","2021-09-06 10:36:33","Fiona","TW (Taiwan)","01:03:37","01:03:37","","","Netflix Windows App - Cadmium Windows Mobile","Law School: Season 1: Episode 4 (Episode 4)"
"00:00:47","2021-09-06 10:35:18","Fiona","TW (Taiwan)","00:57:45","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Law School: Season 1: Episode 3 (Episode 3)"
"00:21:25","2021-09-06 05:57:48","Fiona","TW (Taiwan)","00:21:25","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Law School: Season 1: Episode 4 (Episode 4)"
"00:49:50","2021-09-06 04:16:11","Fiona","TW (Taiwan)","01:02:31","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Law School: Season 1: Episode 3 (Episode 3)"
"00:13:09","2021-09-05 15:55:43","Fiona","TW (Taiwan)","00:13:09","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Law School: Season 1: Episode 3 (Episode 3)"
"01:02:20","2021-09-05 14:45:01","Fiona","TW (Taiwan)","01:03:08","01:03:08","","","Netflix Windows App - Cadmium Windows Mobile","Law School: Season 1: Episode 2 (Episode 2)"
"01:03:12","2021-09-05 13:38:18","Fiona","TW (Taiwan)","01:03:12","01:03:12","","","Netflix Windows App - Cadmium Windows Mobile","Law School: Season 1: Episode 1 (Episode 1)"
"00:32:10","2021-09-04 11:00:18","Fiona","TW (Taiwan)","01:26:30","01:26:30","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 15 (Episode 15)"
"00:06:14","2021-09-03 04:09:34","Fiona","TW (Taiwan)","00:54:23","Not latest view","","","Apple iPhone XS Max (CDMA)","Racket Boys: Limited Series: Episode 15 (Episode 15)"
"00:00:06","2021-09-01 07:25:40","Fiona","TW (Taiwan)","00:48:09","Not latest view","","","Apple iPhone XS Max (CDMA)","Racket Boys: Limited Series: Episode 15 (Episode 15)"
"00:13:38","2021-08-31 12:32:12","Fiona","TW (Taiwan)","00:47:48","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 15 (Episode 15)"
"00:22:34","2021-08-30 15:56:39","Fiona","TW (Taiwan)","00:34:14","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 15 (Episode 15)"
"00:13:02","2021-08-30 15:43:01","Fiona","TW (Taiwan)","00:13:02","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Man in Love"
"00:00:01","2021-08-30 15:01:05","Fiona","TW (Taiwan)","00:00:02","00:00:02","","","Apple iPhone XS Max (CDMA)","Attack on Titan: Season 2: Children (Episode 35)"
"00:00:42","2021-08-29 15:18:00","Fiona","TW (Taiwan)","00:11:42","Not latest view","","","Apple iPhone XS Max (CDMA)","Racket Boys: Limited Series: Episode 15 (Episode 15)"
"00:20:51","2021-08-28 18:27:12","Fiona","TW (Taiwan)","00:22:13","00:22:13","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 2: Opening (Episode 34)"
"00:20:59","2021-08-28 18:06:06","Fiona","TW (Taiwan)","00:22:07","00:22:07","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 2: The Hunters (Episode 33)"
"00:20:37","2021-08-28 17:45:22","Fiona","TW (Taiwan)","00:22:00","00:22:00","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 2: Close Combat (Episode 32)"
"00:20:24","2021-08-28 17:21:18","Fiona","TW (Taiwan)","00:22:07","00:22:07","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 2: Warrior (Episode 31)"
"00:00:32","2021-08-28 16:32:38","Fiona","TW (Taiwan)","00:03:45","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 2: Warrior (Episode 31)"
"00:20:49","2021-08-28 16:11:39","Fiona","TW (Taiwan)","00:22:14","00:22:14","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 2: Historia (Episode 30)"
"00:20:46","2021-08-28 15:50:44","Fiona","TW (Taiwan)","00:22:11","00:22:11","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 2: Soldier (Episode 29)"
"00:21:02","2021-08-28 15:29:35","Fiona","TW (Taiwan)","00:22:14","00:22:14","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 2: Southwestward (Episode 28)"
"00:19:43","2021-08-28 11:33:14","Fiona","TW (Taiwan)","00:22:16","00:22:16","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 2: I'm Home (Episode 27)"
"00:21:21","2021-08-28 10:50:44","Fiona","TW (Taiwan)","00:24:03","00:24:03","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 2: Beast Titan (Episode 26)"
"00:21:17","2021-08-28 10:29:08","Fiona","TW (Taiwan)","00:23:37","00:23:37","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 1: Wall: Raid on Stohess District, Part 3 (Episode 25)"
"00:21:02","2021-08-28 10:07:58","Fiona","TW (Taiwan)","00:22:26","00:22:26","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 1: Mercy: Raid on Stohess District, Part 2 (Episode 24)"
"00:13:32","2021-08-28 09:54:19","Fiona","TW (Taiwan)","00:22:17","00:22:17","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 1: Smile: Raid on Stohess District, Part 1 (Episode 23)"
"00:07:21","2021-08-28 06:08:59","Fiona","TW (Taiwan)","00:08:45","Not latest view","","Autoplayed: user action: None; ","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 1: Smile: Raid on Stohess District, Part 1 (Episode 23)"
"00:21:39","2021-08-28 05:46:14","Fiona","TW (Taiwan)","00:22:28","00:22:28","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 1: The Defeated: 57th Expedition Beyond the Walls, Part 6 (Episode 22)"
"00:18:03","2021-08-28 05:28:01","Fiona","TW (Taiwan)","00:22:29","00:22:29","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 1: Crushing Blow: 57th Expedition Beyond the Walls, Part 5 (Episode 21)"
"00:19:03","2021-08-28 05:08:38","Fiona","TW (Taiwan)","00:22:15","00:22:15","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 1: Erwin Smith: 57th Expedition Beyond the Walls, Part 4 (Episode 20)"
"00:19:31","2021-08-27 19:05:47","Fiona","TW (Taiwan)","00:22:16","00:22:16","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 1: Bite: 57th Expedition Beyond the Walls, Part 3 (Episode 19)"
"00:20:42","2021-08-27 18:38:05","Fiona","TW (Taiwan)","00:22:28","00:22:28","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 1: Forest of Giant Trees: 57th Expedition Beyond the Walls, Part 2 (Episode 18)"
"00:20:06","2021-08-27 18:17:46","Fiona","TW (Taiwan)","00:22:28","00:22:28","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 1: Female Titan: 57th Expedition Beyond the Walls, Part 1 (Episode 17)"
"00:21:07","2021-08-27 17:56:28","Fiona","TW (Taiwan)","00:22:28","00:22:28","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 1: What Should be Done: Prelude to the Counterattack, Part 3 (Episode 16)"
"00:21:02","2021-08-27 17:35:07","Fiona","TW (Taiwan)","00:22:26","00:22:26","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 1: Special Operations Squad: Prelude to the Counterattack, Part 2 (Episode 15)"
"00:11:02","2021-08-27 17:23:53","Fiona","TW (Taiwan)","00:22:18","00:22:18","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 1: Still Can't See: Prelude to the Counterattack, Part 1 (Episode 14)"
"00:00:46","2021-08-27 10:28:53","Fiona","TW (Taiwan)","00:11:09","Not latest view","","","Apple iPhone XS Max (CDMA)","Racket Boys: Limited Series: Episode 15 (Episode 15)"
"00:00:37","2021-08-27 10:01:47","Fiona","TW (Taiwan)","00:10:23","Not latest view","","","Apple iPhone XS Max (CDMA)","Racket Boys: Limited Series: Episode 15 (Episode 15)"
"00:09:34","2021-08-25 16:21:48","Fiona","TW (Taiwan)","00:09:46","Not latest view","","","Apple iPhone XS Max (CDMA)","Racket Boys: Limited Series: Episode 15 (Episode 15)"
"00:16:40","2021-08-25 16:05:03","Fiona","TW (Taiwan)","00:59:20","00:59:20","","","Apple iPhone XS Max (CDMA)","Racket Boys: Limited Series: Episode 14 (Episode 14)"
"00:07:00","2021-08-24 15:58:35","Fiona","TW (Taiwan)","00:42:50","Not latest view","","","Apple iPhone XS Max (CDMA)","Racket Boys: Limited Series: Episode 14 (Episode 14)"
"00:18:34","2021-08-24 15:15:12","Sabrina","TW (Taiwan)","00:20:05","00:20:05","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 15 (Episode 15)"
"00:18:52","2021-08-24 14:56:19","Sabrina","TW (Taiwan)","00:47:33","00:47:33","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 14 (Episode 14)"
"00:28:40","2021-08-24 13:56:17","Sabrina","TW (Taiwan)","00:28:41","Not latest view","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 14 (Episode 14)"
"00:00:12","2021-08-24 13:51:21","Sabrina","TW (Taiwan)","00:00:13","00:00:13","","","Apple iPhone 11 Pro Max","Yong Jiu Grocery Store: Season 1: Episode 2 (Episode 2)"
"00:36:20","2021-08-24 05:26:20","Fiona","TW (Taiwan)","00:35:50","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 14 (Episode 14)"
"00:00:01","2021-08-23 16:19:31","Fiona","TW (Taiwan)","00:00:01","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 14 (Episode 14)"
"00:31:36","2021-08-23 15:40:13","Fiona","TW (Taiwan)","00:59:22","00:59:22","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 13 (Episode 13)"
"00:11:47","2021-08-23 13:34:57","Sabrina","TW (Taiwan)","00:11:48","00:11:48","","","Apple iPhone 11 Pro Max","My Missing Valentine"
"00:02:51","2021-08-23 13:23:55","Sabrina","TW (Taiwan)","00:48:03","00:48:03","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 13 (Episode 13)"
"00:28:01","2021-08-23 12:34:06","Fiona","TW (Taiwan)","00:28:01","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 13 (Episode 13)"
"00:42:39","2021-08-23 12:05:35","Sabrina","TW (Taiwan)","00:45:12","Not latest view","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 13 (Episode 13)"
"00:00:07","2021-08-23 11:27:01","Sabrina","TW (Taiwan)","00:02:33","Not latest view","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 13 (Episode 13)"
"01:24:01","2021-08-23 10:45:43","Fiona","TW (Taiwan)","01:25:47","01:25:47","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 12 (Episode 12)"
"00:41:46","2021-08-23 10:42:41","Sabrina","TW (Taiwan)","00:48:16","00:48:16","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 12 (Episode 12)"
"00:02:26","2021-08-23 09:37:41","Fiona","TW (Taiwan)","00:02:26","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 12 (Episode 12)"
"00:28:27","2021-08-23 09:09:05","Fiona","TW (Taiwan)","00:59:25","00:59:25","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 11 (Episode 11)"
"00:20:08","2021-08-23 07:35:06","Fiona","TW (Taiwan)","00:31:01","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 11 (Episode 11)"
"00:04:59","2021-08-23 07:09:37","Sabrina","TW (Taiwan)","00:06:30","Not latest view","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 12 (Episode 12)"
"00:07:18","2021-08-23 07:02:18","Sabrina","TW (Taiwan)","00:47:54","00:47:54","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 11 (Episode 11)"
"00:17:31","2021-08-23 06:42:10","Sabrina","TW (Taiwan)","00:40:36","Not latest view","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 11 (Episode 11)"
"00:10:34","2021-08-23 04:45:07","Fiona","TW (Taiwan)","00:10:55","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 11 (Episode 11)"
"00:39:37","2021-08-22 11:37:50","Fiona","TW (Taiwan)","01:17:51","01:17:51","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 10 (Episode 10)"
"00:37:54","2021-08-22 10:00:22","Fiona","TW (Taiwan)","00:38:17","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 10 (Episode 10)"
"01:01:09","2021-08-22 08:43:09","Fiona","TW (Taiwan)","01:00:23","01:00:23","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 9 (Episode 9)"
"01:10:04","2021-08-22 07:32:48","Fiona","TW (Taiwan)","01:10:09","01:10:09","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 8 (Episode 8)"
"01:00:06","2021-08-22 06:23:08","Fiona","TW (Taiwan)","01:00:06","01:00:06","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 7 (Episode 7)"
"01:00:18","2021-08-22 05:21:22","Fiona","TW (Taiwan)","01:12:43","01:12:43","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 6 (Episode 6)"
"00:21:34","2021-08-22 01:07:19","Sabrina","TW (Taiwan)","00:23:05","Not latest view","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 11 (Episode 11)"
"00:07:37","2021-08-22 00:59:41","Sabrina","TW (Taiwan)","00:48:01","00:48:01","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 10 (Episode 10)"
"00:00:16","2021-08-21 12:44:02","Fiona","TW (Taiwan)","00:12:25","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 6 (Episode 6)"
"00:38:53","2021-08-21 12:16:49","Sabrina","TW (Taiwan)","00:40:24","Not latest view","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 10 (Episode 10)"
"00:46:26","2021-08-21 11:30:15","Sabrina","TW (Taiwan)","00:47:57","00:47:57","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 9 (Episode 9)"
"00:06:35","2021-08-21 11:23:38","Sabrina","TW (Taiwan)","00:47:34","00:47:34","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 8 (Episode 8)"
"00:17:02","2021-08-21 05:54:44","Sabrina","TW (Taiwan)","00:40:58","Not latest view","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 8 (Episode 8)"
"00:22:25","2021-08-21 04:33:46","Sabrina","TW (Taiwan)","00:23:56","Not latest view","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 8 (Episode 8)"
"00:46:34","2021-08-21 03:46:34","Sabrina","TW (Taiwan)","00:48:05","00:48:05","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 7 (Episode 7)"
"00:03:04","2021-08-21 03:37:29","Sabrina","TW (Taiwan)","00:48:01","00:48:01","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 6 (Episode 6)"
"00:27:05","2021-08-21 03:03:48","Sabrina","TW (Taiwan)","00:44:57","Not latest view","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 6 (Episode 6)"
"00:16:21","2021-08-21 01:55:38","Sabrina","TW (Taiwan)","00:17:52","Not latest view","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 6 (Episode 6)"
"00:46:20","2021-08-21 00:45:39","Sabrina","TW (Taiwan)","00:47:51","00:47:51","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 5 (Episode 5)"
"00:08:53","2021-08-21 00:36:45","Sabrina","TW (Taiwan)","00:47:37","00:47:37","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 4 (Episode 4)"
"00:37:12","2021-08-20 16:53:47","Sabrina","TW (Taiwan)","00:38:43","Not latest view","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 4 (Episode 4)"
"00:45:04","2021-08-20 16:08:41","Sabrina","TW (Taiwan)","00:46:25","00:46:25","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 3 (Episode 3)"
"00:45:32","2021-08-20 15:20:01","Sabrina","TW (Taiwan)","00:47:03","00:47:03","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 2 (Episode 2)"
"00:15:53","2021-08-20 14:16:31","Sabrina","TW (Taiwan)","00:46:27","00:46:27","","","Apple iPhone 11 Pro Max","U Motherbaker: Season 1: Episode 1 (Episode 1)"
"01:04:37","2021-08-19 14:48:25","Sabrina","TW (Taiwan)","01:04:38","01:04:38","","","Apple iPhone 11 Pro Max","Yong Jiu Grocery Store: Season 1: Episode 1 (Episode 1)"
"00:45:35","2021-08-19 13:37:15","Sabrina","TW (Taiwan)","00:45:36","00:45:36","","","Apple iPhone 11 Pro Max","The Making of an Ordinary Woman:  1: Episode 10 (Episode 10)"
"00:44:27","2021-08-19 12:46:36","Sabrina","TW (Taiwan)","00:44:53","00:44:53","","","Apple iPhone 11 Pro Max","The Making of an Ordinary Woman:  1: Episode 9 (Episode 9)"
"00:06:41","2021-08-19 12:39:13","Sabrina","TW (Taiwan)","00:45:31","00:45:31","","","Apple iPhone 11 Pro Max","The Making of an Ordinary Woman:  1: Episode 8 (Episode 8)"
"00:38:49","2021-08-19 12:00:05","Sabrina","TW (Taiwan)","00:38:50","Not latest view","","","Apple iPhone 11 Pro Max","The Making of an Ordinary Woman:  1: Episode 8 (Episode 8)"
"00:45:06","2021-08-19 11:14:50","Sabrina","TW (Taiwan)","00:45:07","00:45:07","","","Apple iPhone 11 Pro Max","The Making of an Ordinary Woman:  1: Episode 7 (Episode 7)"
"00:45:31","2021-08-19 10:15:52","Sabrina","TW (Taiwan)","00:45:32","00:45:32","","","Apple iPhone 11 Pro Max","The Making of an Ordinary Woman:  1: Episode 6 (Episode 6)"
"00:45:26","2021-08-19 09:19:59","Sabrina","TW (Taiwan)","00:45:27","00:45:27","","","Apple iPhone 11 Pro Max","The Making of an Ordinary Woman:  1: Episode 5 (Episode 5)"
"00:39:21","2021-08-19 08:40:18","Sabrina","TW (Taiwan)","00:44:59","00:44:59","","","Apple iPhone 11 Pro Max","The Making of an Ordinary Woman:  1: Episode 4 (Episode 4)"
"00:05:37","2021-08-19 05:36:51","Sabrina","TW (Taiwan)","00:05:38","Not latest view","","","Apple iPhone 11 Pro Max","The Making of an Ordinary Woman:  1: Episode 4 (Episode 4)"
"00:12:18","2021-08-19 05:12:29","Fiona","TW (Taiwan)","00:12:10","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 6 (Episode 6)"
"00:45:06","2021-08-19 04:50:29","Sabrina","TW (Taiwan)","00:45:07","00:45:07","","","Apple iPhone 11 Pro Max","The Making of an Ordinary Woman:  1: Episode 3 (Episode 3)"
"00:22:38","2021-08-19 03:40:30","Sabrina","TW (Taiwan)","00:45:21","00:45:21","","","Apple iPhone 11 Pro Max","The Making of an Ordinary Woman:  1: Episode 2 (Episode 2)"
"00:22:42","2021-08-19 01:46:43","Sabrina","TW (Taiwan)","00:22:43","Not latest view","","","Apple iPhone 11 Pro Max","The Making of an Ordinary Woman:  1: Episode 2 (Episode 2)"
"00:39:04","2021-08-19 00:53:07","Sabrina","TW (Taiwan)","00:45:10","00:45:10","","","Apple iPhone 11 Pro Max","The Making of an Ordinary Woman:  1: Episode 1 (Episode 1)"
"01:58:04","2021-08-18 15:15:49","Sabrina","TW (Taiwan)","01:58:05","01:58:05","","","Apple iPhone 11 Pro Max","Little Big Women"
"00:23:58","2021-08-18 14:25:17","Sabrina","TW (Taiwan)","00:23:59","00:23:59","","","Apple iPhone 11 Pro Max","Nirvana in Fire: Season 1: Episode 1 (Episode 1)"
"01:42:12","2021-08-17 21:42:43","Fiona","TW (Taiwan)","01:40:37","01:40:37","","","Netflix Windows App - Cadmium Windows Mobile","Fear Street Part 1: 1994"
"00:05:48","2021-08-17 15:20:29","Fiona","TW (Taiwan)","00:59:15","00:59:15","","","Netflix Windows App - Cadmium Windows Mobile","Barbie & Chelsea: The Lost Birthday"
"00:53:51","2021-08-17 12:51:29","Fiona","TW (Taiwan)","00:53:29","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Barbie & Chelsea: The Lost Birthday"
"01:49:38","2021-08-17 11:00:26","Fiona","TW (Taiwan)","01:49:38","01:49:38","","","Netflix Windows App - Cadmium Windows Mobile","Extreme Job"
"00:39:41","2021-08-16 09:30:32","Fiona","TW (Taiwan)","01:00:47","01:00:47","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 5 (Episode 5)"
"00:00:13","2021-08-16 09:28:41","Fiona","TW (Taiwan)","00:24:07","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 6 (Episode 6)"
"00:21:07","2021-08-16 07:34:52","Fiona","TW (Taiwan)","00:21:07","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 5 (Episode 5)"
"00:34:20","2021-08-16 06:41:29","Fiona","TW (Taiwan)","01:17:35","01:17:35","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 4 (Episode 4)"
"00:00:54","2021-08-16 06:40:09","Fiona","TW (Taiwan)","00:23:54","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 6 (Episode 6)"
"00:43:16","2021-08-16 04:23:13","Fiona","TW (Taiwan)","00:43:16","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 4 (Episode 4)"
"01:02:39","2021-08-15 15:52:36","Fiona","TW (Taiwan)","01:02:39","01:02:39","","Autoplayed: user action: None; ","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 3 (Episode 3)"
"00:24:40","2021-08-15 15:27:39","Fiona","TW (Taiwan)","01:23:00","01:23:00","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 2 (Episode 2)"
"00:58:21","2021-08-15 12:28:55","Fiona","TW (Taiwan)","00:58:21","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 2 (Episode 2)"
"01:20:15","2021-08-15 11:08:21","Fiona","TW (Taiwan)","01:26:00","01:26:00","","","Netflix Windows App - Cadmium Windows Mobile","Racket Boys: Limited Series: Episode 1 (Episode 1)"
"00:00:01","2021-08-15 02:49:40","Fiona","TW (Taiwan)","00:00:02","Not latest view","","","Apple iPhone XS Max (CDMA)","Twilight"
"00:21:27","2021-08-11 14:57:41","Fiona","TW (Taiwan)","00:22:47","00:22:47","","","Netflix Windows App - Cadmium Windows Mobile","Dr.STONE: Season 1: Episode 24 (Episode 24)"
"00:17:53","2021-08-11 14:14:45","Fiona","TW (Taiwan)","00:22:33","00:22:33","","","Netflix Windows App - Cadmium Windows Mobile","Dr.STONE: Season 1: Episode 23 (Episode 23)"
"00:04:41","2021-08-11 12:22:44","Fiona","TW (Taiwan)","00:04:41","Not latest view","","Autoplayed: user action: None; ","Netflix Windows App - Cadmium Windows Mobile","Dr.STONE: Season 1: Episode 23 (Episode 23)"
"00:22:35","2021-08-11 11:59:42","Fiona","TW (Taiwan)","00:22:35","00:22:35","","","Netflix Windows App - Cadmium Windows Mobile","Dr.STONE: Season 1: Episode 22 (Episode 22)"
"00:20:48","2021-08-11 11:38:48","Fiona","TW (Taiwan)","00:22:34","00:22:34","","","Netflix Windows App - Cadmium Windows Mobile","Dr.STONE: Season 1: Episode 21 (Episode 21)"
"00:21:00","2021-08-11 11:13:24","Fiona","TW (Taiwan)","00:22:23","00:22:23","","","Netflix Windows App - Cadmium Windows Mobile","Dr.STONE: Season 1: Episode 20 (Episode 20)"
"00:21:58","2021-08-11 10:45:56","Fiona","TW (Taiwan)","00:22:24","00:22:24","","","Netflix Windows App - Cadmium Windows Mobile","Dr.STONE: Season 1: Episode 19 (Episode 19)"
"00:21:32","2021-08-11 10:05:20","Fiona","TW (Taiwan)","00:22:34","00:22:34","","","Netflix Windows App - Cadmium Windows Mobile","Dr.STONE: Season 1: Episode 18 (Episode 18)"
"00:23:05","2021-08-11 09:33:07","Fiona","TW (Taiwan)","00:22:34","00:22:34","","","Netflix Windows App - Cadmium Windows Mobile","Dr.STONE: Season 1: Episode 17 (Episode 17)"
"00:00:26","2021-08-11 09:32:35","Fiona","TW (Taiwan)","00:00:26","00:00:26","","","Netflix Windows App - Cadmium Windows Mobile","Dr.STONE: Season 1: Episode 15 (Episode 15)"
"00:00:26","2021-08-11 09:32:04","Fiona","TW (Taiwan)","00:00:26","00:00:26","","","Netflix Windows App - Cadmium Windows Mobile","Dr.STONE: Season 1: Episode 2 (Episode 2)"
"00:10:32","2021-08-11 09:04:21","Fiona","TW (Taiwan)","00:11:18","Not latest view","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 1: Still Can't See: Prelude to the Counterattack, Part 1 (Episode 14)"
"00:18:43","2021-08-11 08:36:57","Fiona","TW (Taiwan)","00:22:27","00:22:27","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 1: Primal Desires: Battle of Trost District, Part 9 (Episode 13)"
"00:21:10","2021-08-11 08:00:12","Fiona","TW (Taiwan)","00:22:25","00:22:25","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 1: Wound: Battle of Trost District, Part 8 (Episode 12)"
"00:22:29","2021-08-11 07:25:57","Fiona","TW (Taiwan)","00:22:29","00:22:29","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 1: Icon: Battle of Trost District, Part 7 (Episode 11)"
"00:22:28","2021-08-11 06:48:38","Fiona","TW (Taiwan)","00:22:28","00:22:28","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 1: Answer: Battle of Trost District, Part 6 (Episode 10)"
"00:22:28","2021-08-11 06:21:42","Fiona","TW (Taiwan)","00:22:28","00:22:28","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 1: Where the Left Arm Went: Battle of Trost District, Part 5 (Episode 9)"
"00:22:26","2021-08-11 05:57:58","Fiona","TW (Taiwan)","00:22:26","00:22:26","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 1: Hearing the Heartbeat: Battle of Trost District, Part 4 (Episode 8)"
"00:19:32","2021-08-11 05:38:17","Fiona","TW (Taiwan)","00:22:26","00:22:26","","","Netflix Windows App - Cadmium Windows Mobile","Attack on Titan: Season 1: The Small Blade: Battle of Trost District, Part 3 (Episode 7)"
